Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Type,Transaction_Date,Merchant_Category,Location,Device_Type,Account_Balance,Transaction_Status,Fraud_Label
TXN599105,CUST102157,151.03,Deposit,2025-02-06 15:52:00,Entertainment,Chennai,Web Browser,50519.12,Success,0
TXN600402,CUST101050,218.77,Withdrawal,2025-02-06 15:53:00,Restaurant,Jaipur,ATM,2859.77,Success,0
TXN608100,CUST102148,2698.58,Deposit,2025-02-06 15:57:00,ATM Withdrawal,Lucknow,Mobile App,22606.26,Success,0
TXN529041,CUST101595,7214.73,Credit,2025-02-06 16:01:00,Money Transfer,Jaipur,Mobile App,26363.76,Success,0
TXN509350,CUST101577,813.64,Credit,2025-02-06 16:05:00,Online Shopping,Chandigarh,Web Browser,25678.44,Success,0
TXN532069,CUST102298,319.2,Debit,2025-02-06 16:06:00,Healthcare,Mumbai,ATM,2398.82,Success,0
TXN570145,CUST101249,275.26,Withdrawal,2025-02-06 16:08:00,Grocery,Kochi,POS Terminal,12256.5,Success,0
TXN521873,CUST101088,149.57,Debit,2025-02-06 16:08:00,Electronics,Pune,Mobile App,49997.55,Success,0
TXN572239,CUST102188,258.36,Withdrawal,2025-02-06 16:10:00,Restaurant,Chennai,Web Browser,9383.48,Success,0
TXN505690,CUST102959,4541.79,Withdrawal,2025-02-06 16:10:00,Healthcare,Kochi,POS Terminal,215627.02,Success,0
TXN577545,CUST101039,44682.67,Online Payment,2025-02-06 16:13:00,Jewelry,Delhi,Web Browser,46993.77,Success,0
TXN538483,CUST101621,21231.3,Transfer,2025-02-06 16:14:00,Money Transfer,Pune,Mobile App,179394.83,Success,0
TXN601864,CUST102572,1425.66,Transfer,2025-02-06 16:16:00,Restaurant,Lucknow,Web Browser,13223.7,Success,0
TXN581337,CUST102866,1723.66,Credit,2025-02-06 16:17:00,Utilities,Kolkata,Web Browser,52732.1,Success,0
TXN586630,CUST102116,1102.42,Online Payment,2025-02-06 16:17:00,Online Shopping,Chennai,Mobile App,85287.83,Success,0
TXN574280,CUST101437,3308.79,Debit,2025-02-06 16:20:00,Electronics,Pune,Web Browser,4878.92,Success,0
TXN537301,CUST102873,5804.12,Deposit,2025-02-06 16:31:00,Electronics,Chennai,POS Terminal,23866.26,Failed,0
TXN580991,CUST102340,254.17,Online Payment,2025-02-06 16:33:00,Restaurant,Bengaluru,Mobile App,61726.5,Success,0
TXN518266,CUST100683,2463.18,Transfer,2025-02-06 16:34:00,Money Transfer,Kolkata,Mobile App,105300.67,Success,0
TXN614719,CUST100322,3117.33,Credit,2025-02-06 16:36:00,Online Shopping,Hyderabad,POS Terminal,51814.02,Success,0
TXN520631,CUST100393,5803.76,Transfer,2025-02-06 16:39:00,Jewelry,Jaipur,ATM,58213.96,Success,0
TXN550216,CUST100237,326.48,Debit,2025-02-06 16:42:00,Restaurant,Lucknow,Mobile App,88027.19,Success,0
TXN552600,CUST101567,11131.17,Withdrawal,2025-02-06 16:46:00,Travel,Mumbai,Web Browser,6352.36,Success,0
TXN560295,CUST101985,22370.32,Credit,2025-02-06 16:47:00,Jewelry,Kochi,Web Browser,43510.71,Success,0
TXN510837,CUST100835,1204.62,Withdrawal,2025-02-06 16:48:00,Money Transfer,Dubai,Mobile App,79806.76,Success,0
TXN514872,CUST102777,35592.42,Online Payment,2025-02-06 16:50:00,Jewelry,Ahmedabad,Mobile App,75201.09,Failed,0
TXN519285,CUST100540,277.5,Credit,2025-02-06 16:51:00,Utilities,New York,Web Browser,66140.21,Success,0
TXN539469,CUST100539,299.35,Transfer,2025-02-06 16:54:00,Fuel,Chandigarh,Mobile App,,Success,0
TXN554479,CUST102305,1996.07,Online Payment,2025-02-06 16:54:00,Healthcare,Hyderabad,Web Browser,25895.09,Success,0
TXN609420,CUST102441,894.13,Credit,2025-02-06 16:56:00,Utilities,Bengaluru,Web Browser,45481.77,Success,0
TXN541172,CUST101289,2564.17,Credit,2025-02-06 16:59:00,Electronics,Ahmedabad,Web Browser,698051.73,Success,0
TXN544422,CUST102447,1088.02,Credit,2025-02-06 17:00:00,Entertainment,Kolkata,Mobile App,108474.68,Success,0
TXN539841,CUST100332,180.47,Withdrawal,2025-02-06 17:02:00,Grocery,Jaipur,Mobile App,63555.25,Success,0
TXN507333,CUST100616,3111.18,Debit,2025-02-06 17:03:00,Electronics,Pune,Web Browser,65913.73,Success,0
TXN565130,CUST102796,1769.89,Transfer,2025-02-06 17:04:00,Online Shopping,Ahmedabad,POS Terminal,7358.72,Success,0
TXN542667,CUST100524,1084.75,Debit,2025-02-06 17:06:00,Online Shopping,Delhi,Web Browser,16911.15,Success,0
TXN522535,CUST100735,2763.43,Online Payment,2025-02-06 17:09:00,Online Shopping,Jaipur,Web Browser,7335.23,Success,1
TXN597424,CUST100441,518.03,Deposit,2025-02-06 17:10:00,Entertainment,Delhi,Web Browser,37052.37,Success,0
TXN508337,CUST100895,13183.88,Transfer,2025-02-06 17:11:00,Jewelry,Kochi,Mobile App,39693.18,Success,0
TXN604973,CUST101009,1185.94,Deposit,2025-02-06 17:11:00,Healthcare,Kolkata,Mobile App,16913.99,Success,1
TXN578500,CUST102184,774.56,Online Payment,2025-02-06 17:13:00,Travel,Pune,POS Terminal,32589.55,Failed,0
TXN598151,CUST101126,293.24,Credit,2025-02-06 17:14:00,Online Shopping,Pune,Web Browser,27589.61,Success,0
TXN545769,CUST102971,4771.68,Debit,2025-02-06 17:17:00,Jewelry,Jaipur,Web Browser,166177.84,Success,0
TXN596457,CUST102726,147.35,Withdrawal,2025-02-06 17:21:00,Restaurant,Lucknow,Mobile App,44468.06,Success,0
TXN505216,CUST100371,5251.32,Online Payment,2025-02-06 17:31:00,Money Transfer,Chennai,ATM,586036.89,Success,0
TXN619885,CUST102313,458.29,Debit,2025-02-06 17:31:00,Entertainment,Bengaluru,Mobile App,684867.7,Success,0
TXN618592,CUST100855,2145.72,Withdrawal,2025-02-06 17:32:00,ATM Withdrawal,Kolkata,Web Browser,191105.5,Success,0
TXN566082,CUST100770,244.91,Online Payment,2025-02-06 17:39:00,Restaurant,Chennai,POS Terminal,25326.05,Success,0
TXN587101,CUST100852,914.36,Online Payment,2025-02-06 17:39:00,Fuel,Chandigarh,POS Terminal,14647.62,Success,0
TXN524033,CUST101607,10612.28,Credit,2025-02-06 17:40:00,Online Shopping,Dubai,POS Terminal,93121.83,Success,0
TXN605292,CUST100140,176.26,Deposit,2025-02-06 17:41:00,Entertainment,Pune,Web Browser,63850.26,Success,0
TXN602301,CUST100627,2788.78,Debit,2025-02-06 17:48:00,Jewelry,Delhi,Web Browser,66464.37,Success,0
TXN547437,CUST102319,1140.77,Debit,2025-02-06 17:52:00,Fuel,Pune,Web Browser,164614.22,Success,0
TXN598801,CUST102408,6892.86,Online Payment,2025-02-06 18:03:00,Travel,Hyderabad,ATM,48373.61,Success,0
TXN555608,CUST101768,527.04,Transfer,2025-02-06 18:14:00,Online Shopping,Delhi,Mobile App,28462.76,Success,0
TXN573924,CUST101467,5865.27,Withdrawal,2025-02-06 18:16:00,Jewelry,Singapore,POS Terminal,,Success,0
TXN561566,CUST100446,1926.19,Transfer,2025-02-06 18:17:00,ATM Withdrawal,London,POS Terminal,35003.94,Success,0
TXN535273,CUST101547,14366.52,Credit,2025-02-06 18:17:00,Jewelry,Lucknow,Web Browser,37766.75,Success,0
TXN550366,CUST101130,721.92,Credit,2025-02-06 18:22:00,Restaurant,New York,Mobile App,21583.08,Success,0
TXN589295,CUST100839,4648.77,Deposit,2025-02-06 18:23:00,Money Transfer,Pune,Web Browser,54297.09,Success,0
TXN503989,CUST102892,393.25,Credit,2025-02-06 18:26:00,Grocery,London,Web Browser,56100.87,Success,0
TXN617492,CUST102221,2691.88,Online Payment,2025-02-06 18:28:00,Online Shopping,Kolkata,Mobile App,68208.02,Success,0
TXN604574,CUST102379,1481.64,Credit,2025-02-06 18:39:00,Fuel,Jaipur,Mobile App,52785.96,Success,0
TXN602793,CUST102267,12562.2,Transfer,2025-02-06 18:44:00,Travel,Pune,Mobile App,48209.5,Success,0
TXN576952,CUST102802,8452.89,Credit,2025-02-06 19:11:00,Jewelry,Mumbai,Web Browser,13963.91,Success,0
TXN529457,CUST101031,1067.71,Online Payment,2025-02-06 19:21:00,Utilities,Lucknow,Mobile App,24214.27,Failed,0
TXN516225,CUST100320,2005.87,Debit,2025-02-06 19:21:00,Travel,Kochi,ATM,86510.65,Success,0
TXN573502,CUST100770,10317.25,Credit,2025-02-06 19:23:00,Travel,Chennai,Mobile App,20576.6,Success,0
TXN538223,CUST100616,780.45,Deposit,2025-02-06 19:28:00,Grocery,Lucknow,Web Browser,59216.73,Success,0
TXN552519,CUST102950,3791.46,Debit,2025-02-06 19:29:00,Healthcare,Delhi,Web Browser,27875.71,Success,0
TXN571983,CUST101510,1523.83,Online Payment,2025-02-06 19:30:00,Travel,Bengaluru,Mobile App,17858.21,Success,0
TXN538076,CUST100833,3310.03,Transfer,2025-02-06 19:34:00,Utilities,London,Mobile App,85791.6,Success,0
TXN603193,CUST101042,3696.06,Debit,2025-02-06 19:36:00,Healthcare,Dubai,ATM,49566.57,Success,0
TXN548243,CUST102666,3360.75,Transfer,2025-02-06 19:39:00,Travel,Kochi,Mobile App,20466.29,Success,0
TXN501427,CUST102708,2833.28,Credit,2025-02-06 19:46:00,ATM Withdrawal,Bengaluru,Web Browser,2310.14,Success,0
TXN503126,CUST102704,441.07,Transfer,2025-02-06 19:52:00,Fuel,Jaipur,POS Terminal,109445.64,Success,0
TXN548569,CUST100831,3826.0,Transfer,2025-02-06 20:16:00,Fuel,Pune,Mobile App,29760.72,Success,0
TXN539163,CUST101588,3347.23,Withdrawal,2025-02-06 20:23:00,Fuel,Chennai,Web Browser,51586.75,Success,0
TXN567654,CUST100401,5426.73,Online Payment,2025-02-06 20:24:00,Jewelry,Kolkata,Web Browser,36974.71,Success,0
TXN510189,CUST102512,12256.52,Transfer,2025-02-06 20:30:00,Electronics,Delhi,Web Browser,4856.78,Success,0
TXN534972,CUST102824,860.93,Debit,2025-02-06 20:32:00,Money Transfer,London,POS Terminal,29475.38,Success,0
TXN507292,CUST102079,440.39,Credit,2025-02-06 20:33:00,Fuel,Mumbai,ATM,8641.39,Success,0
TXN594358,CUST101109,1282.78,Transfer,2025-02-06 20:40:00,Travel,Bengaluru,Phone Banking,29498.97,Success,0
TXN524386,CUST102790,1240.21,Transfer,2025-02-06 20:54:00,Fuel,Chandigarh,Phone Banking,632115.43,Success,0
TXN573728,CUST101877,1829.99,Transfer,2025-02-06 20:57:00,Online Shopping,Hyderabad,Mobile App,48954.99,Success,0
TXN567606,CUST101798,643.73,Transfer,2025-02-06 21:01:00,Grocery,Pune,Mobile App,27193.44,Success,0
TXN513194,CUST100836,150.03,Withdrawal,2025-02-06 21:06:00,Fuel,Lucknow,POS Terminal,77145.58,Success,0
TXN594558,CUST100280,267.85,Online Payment,2025-02-06 21:31:00,Grocery,Mumbai,ATM,22974.11,Success,0
TXN508252,CUST101586,129.6,Debit,2025-02-06 21:37:00,Restaurant,Hyderabad,POS Terminal,0.0,Success,0
TXN610176,CUST102075,444.89,Debit,2025-02-06 22:21:00,Restaurant,Pune,ATM,11834.53,Success,0
TXN595961,CUST102254,1751.02,Credit,2025-02-06 23:00:00,Jewelry,Dubai,Mobile App,32861.38,Success,0
TXN573528,CUST102942,307.14,Online Payment,2025-02-06 23:09:00,Fuel,Chandigarh,Mobile App,102693.52,Success,0
TXN573465,CUST102924,3023.59,Online Payment,2025-02-06 23:38:00,Money Transfer,Hyderabad,Mobile App,28456.76,Success,0
TXN603664,CUST102483,832.21,Deposit,2025-02-07 02:31:00,Restaurant,Hyderabad,ATM,63004.72,Success,0
TXN581187,CUST100044,553.63,Debit,2025-02-07 02:58:00,Grocery,Chandigarh,POS Terminal,29098.6,Success,0
TXN555763,CUST102224,1169.48,Transfer,2025-02-07 05:00:00,Fuel,Kochi,Web Browser,63205.59,Success,0
TXN606736,CUST100342,2675.4,Transfer,2025-02-07 05:07:00,Fuel,Chandigarh,ATM,15384.63,Success,0
TXN502147,CUST102027,7199.54,Debit,2025-02-07 05:17:00,ATM Withdrawal,Hyderabad,Mobile App,20302.58,Success,0
TXN614369,CUST100105,5873.16,Withdrawal,2025-02-07 05:21:00,Online Shopping,Lucknow,Mobile App,29376.37,Success,0
TXN517341,CUST102765,3926.74,Withdrawal,2025-02-07 05:31:00,Money Transfer,Kochi,ATM,16229.93,Success,0
TXN551889,CUST102079,14409.69,Deposit,2025-02-07 05:33:00,Electronics,Mumbai,Mobile App,8577.57,Success,0
TXN555341,CUST100497,4614.01,Deposit,2025-02-07 05:51:00,Travel,Ahmedabad,Mobile App,2367.04,Success,0
TXN503443,CUST100919,6720.21,Debit,2025-02-07 05:54:00,Electronics,Pune,POS Terminal,12707.28,Success,0
TXN547687,CUST102039,2490.08,Debit,2025-02-07 06:00:00,Money Transfer,Lucknow,Mobile App,88503.69,Success,0
TXN531335,CUST101631,4918.39,Online Payment,2025-02-07 06:09:00,Jewelry,Chandigarh,Mobile App,53385.03,Success,0
TXN525751,CUST100962,891.39,Credit,2025-02-07 06:09:00,Entertainment,Delhi,POS Terminal,8532.9,Success,0
TXN615119,CUST102835,565.26,Transfer,2025-02-07 06:29:00,Online Shopping,Jaipur,Web Browser,27892.08,Success,0
TXN538853,CUST102189,2675.93,Deposit,2025-02-07 06:29:00,Utilities,Kochi,Phone Banking,25655.06,Success,0
TXN558789,CUST101490,335.0,Credit,2025-02-07 06:54:00,Entertainment,Mumbai,Web Browser,25294.45,Success,0
TXN509476,CUST102394,1378.85,Credit,2025-02-07 07:02:00,Restaurant,Ahmedabad,Mobile App,26810.81,Success,0
TXN551591,CUST102035,12267.9,Debit,2025-02-07 07:24:00,Electronics,Lucknow,Mobile App,21107.7,Success,0
TXN542321,CUST102913,2127.98,Debit,2025-02-07 07:26:00,Restaurant,Jaipur,POS Terminal,80801.14,Success,0
TXN549004,CUST102702,6221.15,Debit,2025-02-07 07:29:00,Healthcare,Hyderabad,Web Browser,0.0,Success,0
TXN529471,CUST102392,422.59,Online Payment,2025-02-07 07:30:00,Restaurant,Chennai,Mobile App,160452.77,Success,0
TXN599792,CUST102397,421.97,Debit,2025-02-07 07:46:00,Entertainment,Bengaluru,POS Terminal,47973.64,Success,0
TXN559220,CUST102301,156.27,Credit,2025-02-07 08:02:00,Online Shopping,Mumbai,Web Browser,20915.53,Success,0
TXN596086,CUST102904,4898.61,Credit,2025-02-07 08:10:00,Travel,Hyderabad,Mobile App,15033.43,Success,1
TXN555550,CUST102380,1443.6,Online Payment,2025-02-07 08:16:00,Jewelry,Chandigarh,POS Terminal,35711.42,Success,0
TXN607248,CUST101386,2073.56,Online Payment,2025-02-07 08:23:00,Money Transfer,Jaipur,ATM,555642.34,Success,0
TXN578530,CUST100980,444.6,Credit,2025-02-07 08:28:00,Online Shopping,New York,Mobile App,12668.7,Success,0
TXN520716,CUST102414,531.95,Debit,2025-02-07 08:30:00,Fuel,Pune,Web Browser,129015.21,Success,0
TXN615127,CUST101379,2345.53,Transfer,2025-02-07 08:41:00,Entertainment,Kolkata,Mobile App,39900.69,Success,0
TXN502981,CUST100523,312.56,Debit,2025-02-07 08:42:00,Grocery,Ahmedabad,Mobile App,44329.71,Success,0
TXN608920,CUST102791,6756.61,Credit,2025-02-07 08:44:00,Grocery,Mumbai,Web Browser,29345.05,Success,0
TXN568935,CUST100287,3422.02,Deposit,2025-02-07 08:51:00,Money Transfer,Hyderabad,Web Browser,133658.2,Success,0
TXN533496,CUST101016,2997.47,Transfer,2025-02-07 08:57:00,ATM Withdrawal,Chennai,Mobile App,32663.28,Success,0
TXN544883,CUST101398,3354.42,Credit,2025-02-07 09:00:00,Grocery,Ahmedabad,POS Terminal,9929.53,Success,0
TXN597851,CUST102912,1716.94,Deposit,2025-02-07 09:03:00,Entertainment,Pune,Web Browser,67276.55,Success,0
TXN526658,CUST100509,5697.06,Debit,2025-02-07 09:04:00,Electronics,Delhi,Phone Banking,41380.96,Success,0
TXN598013,CUST100213,8668.12,Online Payment,2025-02-07 09:05:00,Money Transfer,Chandigarh,ATM,77830.85,Success,0
TXN517399,CUST100809,1139.04,Debit,2025-02-07 09:09:00,Entertainment,New York,POS Terminal,13370.78,Pending,0
TXN613259,CUST102975,3149.38,Deposit,2025-02-07 09:13:00,Jewelry,Chandigarh,Web Browser,60081.61,Success,0
TXN575999,CUST100204,1432.17,Credit,2025-02-07 09:16:00,Entertainment,Mumbai,Mobile App,89296.74,Success,0
TXN600853,CUST101145,749.94,Credit,2025-02-07 09:17:00,Grocery,Hyderabad,Mobile App,26948.57,Success,0
TXN541749,CUST101582,2052.34,Deposit,2025-02-07 09:19:00,Electronics,London,Web Browser,87703.62,Success,0
TXN510366,CUST102163,345.06,Credit,2025-02-07 09:23:00,Online Shopping,Kolkata,Mobile App,98616.98,Success,0
TXN572297,CUST101835,1801.52,Debit,2025-02-07 09:23:00,Electronics,Delhi,Mobile App,7210.94,Success,0
TXN570514,CUST101766,4655.81,Online Payment,2025-02-07 09:34:00,Electronics,New York,Mobile App,44419.51,Success,0
TXN579419,CUST101528,10803.16,Deposit,2025-02-07 09:43:00,Healthcare,Mumbai,Mobile App,34456.97,Failed,0
TXN508920,CUST100467,463.84,Transfer,2025-02-07 09:45:00,Utilities,Kochi,POS Terminal,50401.67,Success,0
TXN570440,CUST101903,1245.79,Credit,2025-02-07 09:46:00,Electronics,Delhi,POS Terminal,11136.81,Failed,0
TXN542732,CUST101874,6559.54,Transfer,2025-02-07 09:52:00,Jewelry,Kochi,Mobile App,30881.94,Failed,0
TXN549534,CUST101687,992.37,Debit,2025-02-07 09:55:00,Healthcare,Pune,ATM,14298.18,Success,0
TXN531726,CUST102245,8733.63,Debit,2025-02-07 09:59:00,Money Transfer,Hyderabad,POS Terminal,1182.77,Success,0
TXN535666,CUST102100,1022.44,Debit,2025-02-07 09:59:00,Utilities,Lucknow,Phone Banking,30574.46,Success,0
TXN527871,CUST100042,2571.39,Transfer,2025-02-07 10:20:00,Travel,Jaipur,POS Terminal,60362.03,Success,0
TXN548147,CUST100876,1998.32,Credit,2025-02-07 10:21:00,Online Shopping,Hyderabad,Mobile App,45204.54,Success,0
TXN614694,CUST101141,5323.05,Online Payment,2025-02-07 10:22:00,Jewelry,Lucknow,ATM,18345.83,Pending,1
TXN618660,CUST100421,872.79,Deposit,2025-02-07 10:25:00,Travel,Mumbai,Web Browser,23392.94,Success,0
TXN600458,CUST102292,38707.43,Transfer,2025-02-07 10:27:00,Travel,Pune,Web Browser,51648.82,Success,1
TXN577662,CUST100634,335.22,Withdrawal,2025-02-07 10:27:00,Online Shopping,Mumbai,ATM,6796.5,Success,0
TXN539434,CUST102664,45531.13,Online Payment,2025-02-07 10:28:00,Jewelry,Pune,Web Browser,23927.68,Success,0
TXN541537,CUST101199,2754.43,Credit,2025-02-07 10:33:00,Healthcare,Lucknow,POS Terminal,47284.89,Success,0
TXN518755,CUST102529,2498.09,Credit,2025-02-07 10:37:00,Travel,Ahmedabad,ATM,8555.89,Success,0
TXN537501,CUST100845,17145.3,Credit,2025-02-07 10:43:00,Travel,Kochi,Mobile App,31702.77,Success,0
TXN577224,CUST102206,81771.35,Online Payment,2025-02-07 10:44:00,Jewelry,Lucknow,Mobile App,49501.5,Success,0
TXN540350,CUST100834,1018.33,Withdrawal,2025-02-07 10:47:00,Money Transfer,Lucknow,POS Terminal,51549.85,Success,0
TXN617601,CUST102124,2400.79,Debit,2025-02-07 10:55:00,Healthcare,Hyderabad,Web Browser,24572.67,Success,0
TXN587109,CUST100547,1213.94,Withdrawal,2025-02-07 10:56:00,Grocery,Delhi,Web Browser,21206.92,Success,0
TXN565485,CUST102258,1803.39,Debit,2025-02-07 11:02:00,Fuel,Mumbai,POS Terminal,54876.68,Success,0
TXN503553,CUST101819,1346.68,Deposit,2025-02-07 11:03:00,Money Transfer,Ahmedabad,Web Browser,61026.91,Success,0
TXN527365,CUST101585,281.96,Credit,2025-02-07 11:05:00,Money Transfer,Kochi,Web Browser,28025.36,Success,0
TXN573576,CUST101640,211.87,Transfer,2025-02-07 11:07:00,Restaurant,Lucknow,Web Browser,50856.74,Success,0
TXN540335,CUST100249,6137.84,Debit,2025-02-07 11:09:00,Healthcare,Kolkata,Mobile App,25707.88,Success,0
TXN548621,CUST100947,3214.75,Debit,2025-02-07 11:11:00,Travel,Chandigarh,Web Browser,21403.57,Success,0
TXN566495,CUST101727,2208.93,Transfer,2025-02-07 11:11:00,Travel,Chandigarh,POS Terminal,7009.97,Success,0
TXN596754,CUST102924,299.65,Transfer,2025-02-07 11:14:00,Restaurant,Mumbai,Mobile App,31437.2,Success,0
TXN551644,CUST101060,4160.75,Debit,2025-02-07 11:15:00,Jewelry,Singapore,Mobile App,12720.07,Success,0
TXN528448,CUST101769,1661.0,Credit,2025-02-07 11:19:00,Healthcare,Chandigarh,Web Browser,8242.53,Success,0
TXN605213,CUST101840,3886.26,Debit,2025-02-07 11:20:00,Money Transfer,Dubai,Web Browser,60811.81,Success,0
TXN595383,CUST102008,1390.71,Transfer,2025-02-07 11:20:00,Healthcare,Delhi,Web Browser,33611.1,Success,0
TXN579943,CUST102465,8598.86,Deposit,2025-02-07 11:26:00,Travel,Lucknow,POS Terminal,7236.6,Success,0
TXN522926,CUST100888,252.21,Credit,2025-02-07 11:30:00,Online Shopping,Hyderabad,Mobile App,99024.85,Success,0
TXN509377,CUST101966,3603.23,Credit,2025-02-07 11:32:00,Healthcare,Lucknow,ATM,23988.49,Success,0
TXN591532,CUST100684,2698.41,Withdrawal,2025-02-07 11:33:00,Electronics,Ahmedabad,Web Browser,32850.82,Success,0
TXN516340,CUST102111,734.45,Online Payment,2025-02-07 11:34:00,Healthcare,Chennai,Web Browser,0.0,Success,0
TXN607734,CUST102151,869.29,Transfer,2025-02-07 11:36:00,Utilities,New York,Mobile App,80902.28,Success,0
TXN576696,CUST102829,186.64,Debit,2025-02-07 11:38:00,Restaurant,Lucknow,ATM,18213.19,Success,0
TXN559723,CUST100989,12051.12,Online Payment,2025-02-07 11:39:00,Electronics,Chandigarh,Web Browser,22701.08,Success,0
TXN567886,CUST102217,3033.61,Debit,2025-02-07 11:40:00,Healthcare,Kochi,Web Browser,155828.49,Success,0
TXN597692,CUST102922,4279.99,Debit,2025-02-07 11:42:00,Money Transfer,Dubai,Web Browser,35466.05,Success,0
TXN597550,CUST100135,4240.02,Debit,2025-02-07 11:45:00,ATM Withdrawal,Mumbai,Mobile App,239528.83,Success,0
TXN535822,CUST102044,202.08,Debit,2025-02-07 11:46:00,Fuel,London,Mobile App,56518.57,Success,0
TXN514575,CUST101385,2627.27,Transfer,2025-02-07 11:52:00,Utilities,Mumbai,Web Browser,11540.68,Success,0
TXN592338,CUST101500,5157.18,Credit,2025-02-07 11:54:00,Travel,Jaipur,Mobile App,56903.28,Success,0
TXN602453,CUST100176,1876.34,Debit,2025-02-07 11:59:00,Healthcare,Kolkata,ATM,15511.39,Success,0
TXN617660,CUST101395,700.95,Credit,2025-02-07 12:00:00,Utilities,Delhi,Mobile App,60129.22,Success,0
TXN543933,CUST100012,2735.84,Deposit,2025-02-07 12:01:00,Restaurant,Jaipur,Web Browser,49115.48,Success,0
TXN600968,CUST102973,13622.71,Credit,2025-02-07 12:05:00,Jewelry,Kochi,Mobile App,42948.71,Pending,0
TXN508803,CUST101941,1430.71,Deposit,2025-02-07 12:06:00,Healthcare,Kolkata,Mobile App,7710.23,Success,0
TXN548542,CUST101188,1084.18,Debit,2025-02-07 12:08:00,Money Transfer,Delhi,POS Terminal,72835.22,Success,0
TXN523110,CUST102009,7267.24,Online Payment,2025-02-07 12:10:00,Electronics,Jaipur,POS Terminal,24320.65,Pending,0
TXN508450,CUST101403,781.42,Withdrawal,2025-02-07 12:10:00,ATM Withdrawal,Chennai,Mobile App,39794.05,Success,0
TXN602311,CUST100838,156.88,Online Payment,2025-02-07 12:11:00,Grocery,Kolkata,Mobile App,0.0,Success,0
TXN593565,CUST100570,6508.93,Deposit,2025-02-07 12:15:00,Travel,Hyderabad,Web Browser,17690.58,Success,0
TXN608033,CUST102311,1905.72,Debit,2025-02-07 12:16:00,Grocery,Mumbai,Web Browser,87751.58,Success,0
TXN590593,CUST100703,1905.26,Debit,2025-02-07 12:20:00,Money Transfer,Kochi,Mobile App,39378.38,Success,0
TXN600094,CUST101064,11046.12,Debit,2025-02-07 12:24:00,Jewelry,Hyderabad,Web Browser,27306.63,Success,0
TXN506830,CUST102938,3547.06,Debit,2025-02-07 12:24:00,Money Transfer,Chennai,Web Browser,338740.5,Success,0
TXN596025,CUST101141,11936.66,Debit,2025-02-07 12:27:00,Jewelry,Lucknow,Mobile App,11613.67,Success,0
TXN560312,CUST100917,6544.45,Transfer,2025-02-07 12:29:00,Electronics,Delhi,Web Browser,57390.27,Success,0
TXN563366,CUST100089,1003.56,Withdrawal,2025-02-07 12:31:00,Online Shopping,Pune,ATM,63298.59,Success,0
TXN514762,CUST102227,1499.93,Withdrawal,2025-02-07 12:35:00,Fuel,Mumbai,Mobile App,39228.45,Success,0
